Number,Name,Latitude,Longitude
16944,Rudston Beacon,54.074723,-0.328526
16945,Wildon Hill,54.188154,-1.219733
16946,Gristhorpe Cliff,54.233431,-0.323468
16947,Westfield Hill,54.330807,-0.438901
16948,Scarborough Castle,54.287097,-0.389748
16949,Sheffield's Hill,53.62402,-0.62273
16950,Sinnington Hill,54.256361,-0.896405
16951,Patchett's Cliff,53.414696,-0.592022
16952,Edstone Hill,54.248828,-0.916098
16953,Normanby Hill,54.229986,-0.878346
16954,Church Hill,438836,53.839303
16955,Cefn Hill,52.045164,-3.064562
16956,Yearlet,52.53662,-2.83234
16957,Grindle,52.528788,-2.841508
16958,Knolls,52.506801,-2.88053
16959,Black Mountain,52.440771,-3.191571
16960,Cothercott Hill,52.592099,-2.874784
16961,Garn Rock Hill,52.419919,-3.127121
16962,Llanfair Hill,52.407814,-3.096896
16963,Dowke Hill,52.417881,-3.14243
16964,Cefn Hepreas,52.401728,-3.078268
16965,Linley Hill - Norbury Hill,52.543373,-2.947015
16966,Ratlinghope Hill,52.57324,-2.874439
16967,Callow,52.522165,-2.839849
16968,Hergan,52.461157,-3.086005
16969,Linley Hill North Top,52.554663,-2.940517
16970,Reilth Top,52.486115,-3.055834
16971,Stapeley Hill,52.585984,-3.014739
16972,Black Rhadley Hill,52.55421,-2.970995
16973,Cefn Gunthly,52.54723,-2.987712
16974,Shelve Hill,52.591022,-2.97792
16975,Caer Caradoc,52.375349,-3.016382
16976,Gatten Hill,52.580793,-2.903043
16977,North Hill,52.115093,-2.338253
16978,Hodre Hill,52.385573,-3.003525
16979,Clun Hill,52.403879,-3.027563
16980,Bromlow Callow,52.600805,-2.996575
16981,Paulith Bank,52.599876,-2.887298
16982,Castle Idris,52.434953,-3.125019
16983,Llanwolley Hill,52.392471,-3.147555
16984,Rushock Hill,52.229999,-3.042426
16985,Nick Knolls,52.598363,-2.974053
16986,Swinbatch Hill,52.452166,-3.068272
16987,Mucklewick Hill,52.566698,-2.989901
16988,Herrock Hill,52.230401,-3.058167
16989,Graig Hill,52.445267,-3.091235
16990,Adstone Hill,52.548517,-2.902484
16991,Bucknell Hill,52.377628,-2.965428
16992,Steppleknoll,52.438642,-2.999626
16993,Lordshill,52.616882,-2.914391
16994,Myndtown Hill,52.456863,-3.084589
16995,Jubilee Hill [Pinnacle Hill],52.076445,-2.34012
16996,Bakers Hill,52.882312,-3.10491
16997,Hazler Hill,52.530433,-2.791551
16998,Buxton Hill,52.593166,-2.955352
16999,Bucknell Hill South Top,52.373217,-2.959485
17000,Helmeth Hill,52.539901,-2.783626
17001,Mount Pleasant,52.389165,-3.117271
17002,Clunton Hill,282951,52.44055
17003,Mynydd Myfyr,52.838801,-3.123755
17004,Waverhous Wood,52.382396,-3.104788
17005,Cole's Hill,52.285541,-2.960167
17006,Brampton Scar,52.238307,-3.017725
17007,Pedwardine Hill,52.329659,-2.952316
17008,The Globe,52.301125,-2.986275
17009,Hell Peak,52.29297,-2.990595
17010,Bryn,52.455208,-3.044784
17011,Yell Bank,52.56812,-2.731943
17012,Huglith Hill,52.611028,-2.875339
17013,Brynspard Hill,52.071778,-3.040201
17014,Pen-twyn Camp,52.1294,-3.129196
17015,Burlow Hill,52.449499,-3.043722
17016,Radnor Wood,52.428885,-3.004067
17017,Stapleton Hill East,52.292768,-2.955924
17018,Cefn Hepreas SE Top,52.398939,-3.0685
17019,Nash Hill,52.258057,-3.021107
17020,Graig Wen,52.838602,-3.144534
17021,Hopesay Hill,52.44892,-2.880568
17022,Short Wood,52.454825,-2.918698
17023,Guilden Down,52.439797,-3.028428
17024,Knill Hill,52.253409,-3.038579
17025,Mary Knoll,52.358166,-2.756619
17026,Shelderton Hill,52.39039,-2.857654
17027,Nover's Hill,52.550952,-2.808851
17028,Lodge Hill,52.586466,-2.71182
17029,Hungerford Hill,52.51223,-2.692776
17030,Hungerford Hill SW Top,52.507685,-2.701176
17031,Basford Bank,52.461655,-2.893259
17032,Lynchgate Hill,286406,52.472069
17033,Woodbury Hill,52.067042,-2.962771
17034,Cwm-brain Hill,52.393025,-3.127406
17035,Hill End,52.544865,-2.731438
17036,Weaver,52.369107,-2.848883
17037,Dionscourt Hill,52.307478,-2.790502
17038,Aston Hill,52.65422,-3.001017
17039,Broom Hill,52.625251,-2.859742
17040,Burnt Coppice Hill,52.074801,-2.972743
17041,Bucknell Wood Hill,52.358641,-2.971842
17042,Fegg Hill,52.537562,-2.654564
17043,Lilywood Hill,52.511117,-2.719003
17044,Church Hill,52.630612,-2.864279
17045,Moelydd,52.820681,-3.122564
17046,Midsummer Hill,52.035556,-2.351866
17047,Evenhay Hill,52.326386,-2.786435
17048,Maddock's Hill,52.675753,-2.524995
17049,Dove Hill,52.56172,-2.618231
17050,Wigpool Common,51.870307,-2.502492
17051,Broome Hill,52.581871,-2.692264
17052,Roman Bank,52.517126,-2.706956
17053,Edge Hills,51.841022,-2.491217
17054,Bowman Hill,52.573067,-2.689543
17055,Billings Ring,52.486213,-2.928718
17056,Swinyard Hill,52.045007,-2.348572
17057,Saddlebow Hill,51.94605,-2.789953
17058,Woodhampton Wood,52.303946,-2.871089
17059,Bourton Westwood,52.577479,-2.585799
17060,Blakemoor,52.489548,-2.84612
17061,The Ercall,52.683668,-2.527466
17062,Woodside Hill,52.543047,-2.664816
17063,Walsgrove Hill,52.288837,-2.379663
17064,The Mount,52.313724,-2.922492
17065,Hart Hill,51.725533,-2.665787
17066,Roveries Wood,52.528847,-3.000842
17067,Wolverton Hill,52.482553,-2.773977
17068,Birtley Knoll,52.316676,-2.937004
17069,The Knoll,52.581988,-3.06136
17070,The Goggin,52.323795,-2.77025
17071,Bates Barn Hill,52.435952,-2.926656
17072,Bromyard Downs,52.193167,-2.481253
17073,High Grove Hill,52.117154,-2.367979
17074,Kyre Green,52.255188,-2.572765
17075,Blake's Wood,51.805524,-2.648908
17076,Oaker Wood,52.431167,-2.916853
17077,Red Hill,52.170262,-3.08636
17078,Round Oak Hill,52.116779,-2.80465
17079,Park Wood,52.603767,-2.682081
17080,Oakley Hill,52.299566,-2.884553
17081,Clayton Wood,51.695232,-2.649557
17082,Ash Coppice Hill,52.601431,-2.532679
17083,Skenchill,51.861367,-2.75193
17084,Shirlett Common,52.582692,-2.51114
17085,Walterstone Common,51.920606,-2.948002
17086,Berry Hill,51.80771,-2.61928
17087,Clows Top,52.342648,-2.418288
17088,Knowle Hill,52.432428,-2.451498
17089,Ridge Hill,52.001842,-2.543275
17090,Sned Wood Hill,52.288877,-2.878137
17091,Lawrence's Hill,52.68051,-2.532102
17092,Church Hill,52.355203,-2.427217
17093,Acton Bank,52.462575,-3.003892
17094,Llynclys Hill,52.811175,-3.097819
17095,Staple Edge Hill,51.790893,-2.514972
17096,Backbury Hill,52.046047,-2.605071
17097,Caus Castle,52.663697,-2.981553
17098,Bircham Wood,51.784225,-2.639254
17099,Leysters Hill,52.269698,-2.646213
17100,Breakheart Hill,51.87019,-2.47807
17101,Woodhampton Larches,52.298436,-2.859792
17102,Newbarns Hill,52.009982,-2.901809
17103,Oyster Hill,52.073607,-2.404705
17104,Bank Farm Hill,52.111769,-2.365013
17105,Blaze Bailey,51.801157,-2.482869
17106,Canwood Knoll,52.036367,-2.562663
17107,Hazel Point,52.249762,-3.044354
17108,Tick Wood,52.624854,-2.525887
17109,Serridge Inclosure,51.826031,-2.551333
17110,Little Hill,52.039928,-2.569998
17111,Birchwood,52.152217,-2.368269
17112,Rockabank Hill,52.591756,-3.063854
17113,Brockhill,52.091122,-2.354628
17114,Fetch Hill,52.607911,-2.64028
17115,Long Coppice Hill,52.418511,-2.305787
17116,Pimple Hill,52.137651,-2.422209
17117,Pool Hill,51.856132,-2.472476
17118,Radlith,52.646803,-2.86312
17119,Great Doward,51.844366,-2.657525
17120,Bailey Hill,51.764497,-2.522656
17121,Huntley Hill,51.870311,-2.432697
17122,The Leathers,52.289959,-2.853234
17123,Munderfield Stocks,52.153462,-2.515903
17124,Lyonshall Park,52.20617,-2.990651
17125,Rough Hill,51.983516,-2.694507
17126,Old Hills,51.787337,-2.664609
17127,Penyard Park,51.905121,-2.558115
17128,Merryhill,52.109415,-2.829341
17129,Crabtree Hill,51.818925,-2.532386
17130,Kenstone Hill,52.84707,-2.605756
17131,Warfield Bank,52.395525,-2.92287
17132,Brampton Hill,52.017361,-2.877184
17133,The Leathers East Top,52.291799,-2.847404
17134,Perrystone Hill,51.960071,-2.535512
17135,Chestnuts Hill,51.829087,-2.467767
17136,Woolpits Hill,52.021695,-2.396352
17137,Mayhill,52.032527,-2.407614
17138,Fromes Hill,52.119459,-2.477537
17139,Capler Camp,51.993056,-2.594162
17140,Rough Hill,52.13158,-2.35495
17141,Chase End Hill,52.017456,-2.349596
17142,Hammer Hill,52.439091,-2.319471
17143,Haugh Wood,52.02632,-2.594603
17144,Sweeney Mountain,52.823189,-3.071012
17145,Dunseal Hill,51.999294,-2.888484
17146,Crews Hill,51.892887,-2.47804
17147,Rodge Hill,52.258294,-2.372077
17148,Pump Hill,52.594988,-2.491551
17149,Bryn-y-fedwen,52.791449,-3.138243
17150,Redhill,52.695096,-2.406856
17151,Butthouse Knapp,52.136446,-2.821076
17152,Cockyard Hill,51.996835,-2.856391
17153,Nash Wood Hill,52.107461,-2.851207
17154,Bright's Hill,51.878172,-2.424506
17155,Dinedor Camp,52.022156,-2.698021
17156,Howler's Heath,52.017537,-2.364402
17157,Edvin Loach,52.221869,-2.497666
17158,Pyon Hill,52.141101,-2.797781
17159,Priory Wood,52.099236,-3.086097
17160,Hangman's Hill,51.836566,-2.468193
17161,Bagburrow Hill,52.103989,-2.368275
17162,Penyard Park East Top,51.898903,-2.542051
17163,Eastnor Hill,52.036967,-2.400117
17164,Chadnor Hill,52.157029,-2.834611
17165,Park Wood Hill,52.287411,-2.693385
17166,Broompatch,52.651404,-2.848429
17167,Elysian Hill,52.857338,-2.631499
17168,Vallets Hill,51.80717,-2.572754
17169,Halesend Hill,52.140493,-2.379862
17170,Hyde Common,52.013947,-2.550725
17171,Hobbs,51.874345,-2.445678
17172,Grithill,51.997002,-2.833089
17173,Caynham Fort,52.359151,-2.670805
17174,Burley Hill,52.176068,-2.485455
17175,Camp Hill,52.188108,-2.759126
17176,Lyth Hill,52.655427,-2.786416
17177,Fishpool Hill,52.005693,-2.584132
17178,Suckley Hills,52.167085,-2.391136
17179,Bearswood Common,52.143161,-2.388652
17180,Beacon Hill,52.114228,-2.435131
17181,Wrottesley Hill,52.604228,-2.253205
17182,Nedge Hill,52.66295,-2.418525
17183,Suckley Hills West Top,52.163308,-2.396512
17184,Brandon Camp,52.344633,-2.876305
17185,Kinver Edge,52.444717,-2.24859
17186,Ramshill,52.178153,-2.769194
17187,Astridge Hill,51.772433,-2.657929
17188,Pim Hill,52.785031,-2.763544
17189,Fownhope Park,52.018101,-2.619267
17190,Oliver's Point,52.772437,-2.912222
17191,Gilbert's Hill,51.970592,-2.879182
17192,Eaton Hill,52.017084,-2.913609
17193,Wirswall Hill,52.991435,-2.673327
17194,Madeley,52.633807,-2.461393
17195,The Cliffe,52.779942,-2.901838
17196,Nottwood Hill,51.860171,-2.432207
17197,Blakeney Hill,51.767265,-2.489503
17198,White Oak Hill,52.678445,-2.252875
17199,Tettenhall Wood,52.586874,-2.185926
17200,Red Castle,52.861113,-2.638312
17201,Haughmond Hill,52.716322,-2.679441
17202,Frankton Hill,52.891634,-2.940809
17203,Lizard Hill,52.681896,-2.341417
17204,Oaker's Hill,52.108452,-2.956361
17205,Ankerdine Hill,52.205199,-2.38773
17206,Nordley Common,52.576315,-2.468507
17207,Tinkers Hill,52.347796,-2.700317
17208,Huntsham Hill,51.847175,-2.637242
17209,Charlton Hill,52.663656,-2.610607
17210,The Ridge,51.915339,-2.484093
17211,Grug Hill,52.803073,-2.927608
17212,Wall Hills,52.044886,-2.465077
17213,Lee Hills,52.841988,-2.668452
17214,Ash Grange Hill,52.955385,-2.643792
17215,Common Hill,52.009194,-2.603118
17216,Blackhill,52.522556,-2.239235
17217,Sutton Hill,52.626634,-2.44944
17218,Broomy Lakes,52.078013,-2.498982
17219,Burghill,52.105355,-2.765022
17220,Hampton Valley Hill,52.472473,-2.220413
17221,Kidley Hill,51.986518,-2.640674
17222,Apley Terrace,52.579893,-2.407802
17223,Berriewood Hill,52.631533,-2.739724
17224,Lilleshall Hill,52.737459,-2.402546
17225,Middle Barns Hill,52.235092,-2.856574
17226,Kenwick Park,52.858172,-2.85954
17227,George's Wood,52.902062,-2.869076
17228,Yarnest Wood,52.884598,-2.872368
17229,Chetwynd Park,52.785358,-2.38865
17230,Tedsmore Hill,52.824234,-2.937867
17231,Stanwardine Park,52.812634,-2.889384
17232,Tasley Hill,52.544413,-2.448821
17233,Callow Hill,51.947186,-2.88309
17234,Hermitage Hill,52.535986,-2.403908
17235,Besford Wood,52.826044,-2.670763
17236,The Mount,52.892804,-2.657729
17237,Egleton Hill,52.103051,-2.529922
17238,Eaton Hill,52.227902,-2.721739
17239,Meephill,52.089681,-2.503491
17240,Ashgrove Hill,52.145473,-2.673641
17241,Breinton Common,52.058415,-2.793391
17242,Hollow Linkhill,52.316048,-2.451803
17243,Chibler's Hill,51.956641,-2.497635
17244,Cock Croft Hill,52.218758,-2.746475
17245,Kingsland Hill,51.772119,-2.472091
17246,Astley Hill,52.313529,-2.317217
17247,Hazeldine Hill,51.988108,-2.358935
17248,Ever Hill,51.982879,-2.389035
17249,Corse Grove Hill,51.952491,-2.257492
17250,The Mount,52.316137,-2.528062
17251,Sarn Hill,52.00606,-2.208271
17252,Chargy Hill,51.91014,-2.286063
17253,Limbury Hill,51.926255,-2.326404
17254,Dripshill,52.109364,-2.254019
17255,Rodway Hill,51.876762,-2.33161
17256,Catsbury Hill,51.919043,-2.306854
17257,Bush Hill,52.161456,-2.277708
17258,Old Hills,52.138003,-2.255623
17259,Gadbury Bank,51.981572,-2.305712
17260,Heath Hill,52.033008,-2.221515
17261,Berth Hill,51.974444,-2.279459
17262,Hunt Hill,51.82846,-2.394644
17263,The Four Stones,52.422465,-2.095532
17264,Cutsdean Hill,51.971086,-1.85001
17265,Shenberrow Hill,51.998205,-1.87945
17266,Roel Hill,51.926628,-1.922092
17267,Beacon Hill,52.382045,-2.020514
17268,Wistley Hill,51.860638,-2.025685
17269,Leckhampton Hill,51.864051,-2.075703
17270,Upper Coscombe Hill,51.965053,-1.896642
17271,Chapman's Hill,52.399014,-2.042311
17272,Painswick Beacon,51.807121,-2.192351
17273,High Brotheridge,51.822923,-2.159308
17274,Romsley Hill,52.405955,-2.060825
17275,Nottingham Hill,51.953775,-2.030279
17276,Temple Guiting Hill,51.956737,-1.882072
17277,Crickley Hill,51.846265,-2.102079
17278,Rednal Hill,52.382946,-2.007292
17279,Pen Hill,51.810241,-2.008648
17280,Beacon Hill,51.663426,-0.943043
17281,Scottsquar Hill,51.77558,-2.237033
17282,Birch Hill,52.718146,-1.293183
17283,Wren's Nest,52.522254,-2.095749
17284,Symonds Hall Hill,51.666882,-2.305035
17285,Beacon Hill,52.728422,-1.246504
17286,Pulpit Hill,51.737562,-0.797939
17287,Whiteleaf Hill,51.723282,-0.808452
17288,Lansdown Hill,51.417495,-2.409787
17289,Benscliffe Hill,52.709121,-1.242322
17290,Rawnsley Hills,52.717802,-1.964111
17291,Badger's Hills,52.727258,-2.020683
17292,Warley Park,52.469252,-1.988174
17293,Wimblebury Hill,52.700479,-1.964259
17294,Swell Hill,51.938615,-1.776577
17295,Stow-on-the-Wold Hill (old GR),51.935793,-1.723582
17296,Hednesford Hills,52.708033,-1.97562
17297,Juniper Hill,51.771078,-2.190894
17298,Upper Cliff,52.725483,-1.94918
17299,Bawdon Castle,52.72465,-1.268616
17300,Over Norton Hill,51.95315,-1.527033
17301,Beacon Hill,51.746492,-0.791908
17302,Shenlow Hill,52.081745,-1.482878
17303,Epwell Hill,52.072201,-1.486008
17304,Broom Hill,52.067253,-1.506867
17305,Life Hill,52.637311,-0.935272
17306,Sharman's Hill,52.214419,-1.212492
17307,Wychbury Hill,52.434129,-2.120562
17308,Clapton Hill,51.858568,-1.769068
17309,Blackdown,52.200998,-1.25013
17310,Robin-a-Tiptoe Hill,52.630757,-0.858036
17311,Aldbury Nowers,51.812944,-0.620403
17312,Tog Hill,51.452955,-2.380729
17313,Colborough Hill,52.638281,-0.876756
17314,Stinchcombe Hill,51.681959,-2.381605
17315,Stile Cop,52.733609,-1.947171
17316,Honey Hill,52.386449,-1.06546
17317,Old John Tower,311128,52.695318
17318,Henley Hill,51.442235,-2.36146
17319,Oat Hill,52.153102,-1.406529
17320,Cold Overton Hill,52.678165,-0.812237
17321,Burrough Hill,52.698558,-0.875318
17322,Lodge Hill,51.693164,-0.854095
17323,Minchinhampton Common,51.71294,-2.214159
17324,Beacon Hill,52.244564,-1.284387
17325,Long Hill,52.061948,-1.467003
17326,Blackheath,51.836661,-1.638557
17327,Widdenhill,51.559806,-2.333167
17328,Widdenton Park Hill,51.618208,-0.82132
17329,Launde Hill,52.628994,-0.840164
17330,Ives Head,52.748714,-1.293577
17331,Borough Hill,52.253068,-1.141509
17332,Newnham Hill,52.242919,-1.157651
17333,Downham Hill,51.68482,-2.324188
17334,Barton Hill,52.05539,-1.446779
17335,Hinton Hill,52.184398,-1.217747
17336,Warden Hill,51.921851,-0.414931
17337,Meon Hill,52.105771,-1.745894
17338,Round Hill,52.618309,-0.850786
17339,Golden Hill,52.164852,-1.258708
17340,Little Solsbury Hill,51.409997,-2.334908
17341,Essington Hill,52.633749,-2.066441
17342,Ranksborough Hill,52.693174,-0.785196
17343,Mine Hill,52.03835,-1.535878
17344,Woodford Hill,52.164663,-1.188472
17345,Netherton Hill,52.49079,-2.094208
17346,Berryhill,52.190369,-1.315336
17347,North Hill,51.820813,-1.052533
17348,Thenford Hill,52.09461,-1.240895
17349,Everdon Hill,52.21365,-1.150901
17350,Pistern Hill,52.779192,-1.487009
17351,Bushbury Hill,52.619959,-2.106705
17352,Shireoak Hill,52.630141,-1.914259
17353,Bradenham Hill,51.66678,-0.82295
17354,Bassett's Hill,52.581699,-0.876833
17355,Frieth Hill,51.608691,-0.859114
17356,Upper Wardington Hill,52.112749,-1.266595
17357,Windmill Hill,52.148298,-1.36741
17358,Waltham on the Wolds Hill,52.812052,-0.805627
17359,Newbourne Hill,52.343377,-1.942701
17360,Mowsley Hills,52.489868,-1.069163
17361,Moorgreen Hill,52.362247,-1.926523
17362,Ashby Grange Hill,52.306437,-1.187412
17363,Bentley Common,52.564392,-1.583839
17364,Broughton Hill,52.80798,-0.945191
17365,Moor Hill,52.578733,-0.848868
17366,Slough Hill,51.674972,-0.832861
17367,Crouch Hill,52.050022,-1.359611
17368,Caspidge Hill,52.338892,-2.029303
17369,Therfield Hill,52.017253,-0.060343
17370,Dixton Hill,51.973989,-2.021616
17371,Bunshill,51.884765,-0.862307
17372,Mursley Mound,51.95252,-0.803843
17373,Oat Hill,52.781234,-2.033444
17374,Napton Hill,52.248214,-1.330293
17375,Lodge Hill,51.842347,-0.941762
17376,Ashendon Hill,51.820231,-0.982905
17377,Buckminster Hill,52.796517,-0.696296
17378,Ashborough Hill,52.34698,-2.039585
17379,Steepness Hill,51.982059,-1.365107
17380,Dorton Hill,51.808817,-1.015072
17381,The Devil's Dressing Room,52.634426,-1.76058
17382,Box Hill,51.424577,-2.228194
17383,Waydale Hill,52.261302,-1.043182
17384,Satnall Hills,52.785883,-2.030645
17385,Gartree Hill,52.721969,-0.879159
17386,Adwell Cop,51.68573,-0.984085
17387,Berry Hill,52.781201,-2.02062
17388,Waddesdon Hill,51.831741,-0.900693
17389,Bannam's Wood,52.277242,-1.830414
17390,Langton Caudle,52.540644,-0.902518
17391,Deacons Hill,51.641394,-0.293217
17392,Iverley Hill,52.430787,-2.176111
17393,Lodge Hill,52.250681,-1.838818
17394,Doverow Hill,51.746094,-2.269358
17395,Badbury Hill,52.266033,-1.832406
17396,Beckley Hill,51.791147,-1.18632
17397,Ridgehill,52.484398,-2.179602
17398,Southend Hill,51.839562,-0.66749
17399,The Warren,51.977358,-1.967763
17400,Sutton Bassett Hill,52.500494,-0.846491
17401,Rough Hill,52.143806,-1.630661
17402,Thorn Hill,52.181017,-1.456103
17403,South Hill,308100,52.669802
17404,Idlicote Hill,52.087211,-1.580148
17405,Red Hill,51.762174,-1.15276
17406,Shenley Hill,51.692411,-0.276829
17407,Slawston Hill,52.539157,-0.846953
17408,Billington Hill,51.894874,-0.629521
17409,Croft Hill,52.56561,-1.249076
17410,Breedon Hill,52.805757,-1.400658
17411,Hambleton Hill,52.658699,-0.672306
17412,Harrow on the Hill,51.574272,-0.337531
17413,Swines Hill,52.132113,-1.978033
17414,Wellsborough Hill,52.618467,-1.463194
17415,Prestley Hill,52.566406,-0.700174
17416,Nut Hill,51.833473,-2.184255
17417,Langdon Hill,51.552377,0.421812
17418,Batchworth Heath,51.62191,-0.44419
17419,Rous Lench Hill,52.180662,-1.975085
17420,Piper's Hill,52.28224,-2.062979
17421,Withycombe Hill,52.218253,-1.79795
17422,Casthorpe Hills,52.904493,-0.704956
17423,Epping Forest,51.683187,0.071454
17424,Moreton Hill,52.227414,-1.980915
17425,Burn Hill,51.804844,-0.873022
17426,Graven Hill,51.879077,-1.146192
17427,Normanton Hill,53.008137,-0.570697
17428,The Round Berry,52.628588,-1.59662
17429,Hensborough Hill,52.318662,-1.322026
17430,Scrub Hill,51.59982,0.2987
17431,Oversley Wood,52.20395,-1.85362
17432,Danbury Ring,51.716418,0.573896
17433,Worton Heath,51.818971,-1.338982
17434,Bishops Wood Hill,52.311661,-2.24931
17435,Abbey Hill,51.596812,-2.50892
17436,Deansford Hill,52.39072,-2.192013
17437,Arncott Hill,51.849784,-1.106371
17438,Burnt Heath,52.284171,-1.441648
17439,Madam's Hill,52.251667,-2.073189
17440,Windmill Hill,51.681969,-1.202815
17441,Woodeaton Hill,51.808593,-1.226634
17442,Pigg's Grave,52.856378,1.00779
17443,Ashorne Hill,52.220788,-1.548954
17444,Crown Hill,52.261386,-1.491532
17445,Leopard Hill,52.197595,-2.188685
17446,Kings Weston Hill,51.497321,-2.652518
17447,Dunham Lodge,52.68026,0.774523
17448,Gotham Hill,52.869464,-1.224484
17449,Court Hill,52.849522,-1.199596
17450,Bringhurst,52.520318,-0.761962
17451,Summerfield's Hill,52.985491,-0.632521
17452,Massingham Heath,52.748061,0.647623
17453,Bordon Hill,52.185561,-1.743352
17454,Sandhurst Hill,51.923071,-2.236529
17455,Aston Hill,52.052215,-1.941795
17456,Shoots Hill,52.214712,-2.118597
17457,The Mount,52.897985,0.618094
17458,Brands Hill,52.895987,-1.209663
17459,Wilford Hill,52.909307,-1.136043
17460,Crookbarrow Hill,52.168756,-2.18509
17461,Barn Hill,51.571958,-0.279946
17462,Croydon Hill,52.140265,-0.104692
17463,Welford Hill,52.152957,-1.781528
17464,Egmere Hill,52.892936,0.83784
17465,Dewberry Hill,52.94464,-1.022393
17466,Crutch Hill,52.292448,-2.146633
17467,Old Hill,52.999032,-0.957314
17468,Poringland Heath,52.574396,1.336975
17469,Gog Magog Hills,52.162454,0.184093
17470,Highfield Hill,52.498933,1.093844
17471,Wembley Hill,51.555928,-0.290649
17472,Windy Ridge,52.195912,-2.092118
17473,Beacon Hill,52.892559,1.399887
17474,Hanger Hill,51.524472,-0.291828
17475,Barrow Hill,51.7899,-2.392389
17476,Beeston Bump,52.943256,1.225104
17477,Hockley Hill,51.824173,-2.315277
17478,Upper Hill,51.661748,-2.49295
17479,Brockeridge Common,52.040655,-2.154876
17480,Allesborough Hill,52.116797,-2.090493
17481,Willow Hill,51.949933,-2.199364
17482,Rowley's Hill,52.127326,0.082995
17483,Knights Hill,52.779766,0.470116
17484,Beacon Hill,53.074359,-0.786444
17485,Ferrets' Hill,52.71312,0.475234
17486,Normanston Hill,52.487505,1.738363
17487,Birch Tor,50.618354,-3.8588
17488,Quickbeam Hill,50.472891,-3.899598
17489,Belstone Tor,50.711308,-3.963964
17490,White Tor,50.588866,-4.061085
17491,Ugborough Moor,50.446824,-3.898554
17492,Challacombe Down,50.608557,-3.85276
17493,Chinkwell Tor,50.58986,-3.7964
17494,Haytor Rocks,50.579834,-3.756779
17495,Great Staple Tor,50.565734,-4.060072
17496,Roos Tor,50.570908,-4.058363
17497,South Hessary Tor,50.533592,-3.98106
17498,Bellever Tor,50.571901,-3.915339
17499,Cox Tor,50.566857,-4.076319
17500,Top Tor,50.57182,-3.786353
17501,Laughter Tor,50.565446,-3.904729
17502,Stalldown Barrow,50.443735,-3.922375
17503,Heatree Down,50.607513,-3.804665
17504,Black Hill,50.593908,-3.753279
17505,Sharpitor,50.51503,-4.033135
17506,Rough Tor,50.597439,-4.621499
17507,Hayne Down,50.607149,-3.775703
17508,Leeden Tor,50.527349,-4.030183
17509,Stowe's Hill,50.52605,-4.459432
17510,Riddon Ridge,50.571161,-3.885188
17511,Sharp Tor,50.541568,-3.855085
17512,Langstone Downs,50.536965,-4.463871
17513,Ugborough Beacon,50.416658,-3.876932
17514,Caradon Hill,50.511301,-4.437506
17515,Sheeps Tor,50.496046,-4.023662
17516,Blackingstone Rock,50.657261,-3.71824
17517,Gibbet Hill,50.610346,-4.117149
17518,Pepperdon Down,50.654241,-3.727835
17519,Butterdon Hill,50.682159,-3.770266
17520,Gutter Tor,50.483141,-4.009564
17521,Mardon Down East Top,50.675203,-3.732794
17522,Tolborough Tor,50.571357,-4.578656
17523,Newel Tor,50.539989,-4.490846
17524,Bray Down,50.610425,-4.561002
17525,Buttern Hill,50.606107,-4.580977
17526,Brown Gelly,50.52616,-4.54797
17527,Uppacott Down,50.686512,-3.786754
17528,Nattaton Common,50.66462,-3.83374
17529,Ridge,50.573413,-4.484134
17530,Garrow Tor,50.576701,-4.621325
17531,Leskernick Hill,50.59413,-4.568197
17532,Hawk's Tor,50.560266,-4.46791
17533,Ausewell Rocks,50.531349,-3.786236
17534,Laployd Hill,50.652357,-3.693207
17535,Fox Tor,50.579218,-4.507042
17536,Heltor Rock,50.670231,-3.700927
17537,Butter's Tor,50.575221,-4.607118
17538,Louden Hill,50.592705,-4.632781
17539,Beara Common,50.439862,-3.827858
17540,Condolden Barrow,50.653079,-4.703394
17541,Hawk's Tor,50.549622,-4.62547
17542,Gisperdown,50.453212,-3.836825
17543,Livaton Hill,50.721467,-3.878462
17544,Alex Tor,50.577633,-4.659517
17545,Ramsdown Hill,50.59819,-4.238134
17546,Berry Down,50.492949,-4.544773
17547,Draynes Common,50.502454,-4.521308
17548,Broadbury,50.738363,-4.149847
17549,Carburrow Tor,50.507842,-4.603404
17550,Longstone Downs,50.366572,-4.836146
17551,Notter Tor,50.537441,-4.441314
17552,Temple Tor,50.532522,-4.625931
17553,Sloncombe Hill,50.662474,-3.798281
17554,Wigford Down,50.467637,-4.050172
17555,Great Care Hill,50.510961,-4.624735
17556,Wastor Hill,50.624442,-4.133336
17557,Hingston Down,50.520691,-4.245753
17558,Shaptor Rock,50.614705,-3.684787
17559,Way Down,50.684821,-3.864257
17560,Piddledown Common,50.696608,-3.801003
17561,Burley Down,50.658513,-4.139124
17562,Tresparrett Down,50.708406,-4.644248
17563,Ball Hill,50.749065,-3.950449
17564,Tredarrup Hill,50.685147,-4.557991
17565,Broadmoor Common,50.696251,-3.765588
17566,Little Haldon,50.56645,-3.531972
17567,Trendrine Hill,50.194472,-5.535023
17568,Ashburton Down,50.536401,-3.749735
17569,Hendon Moor,50.936923,-4.477838
17570,Carn Marth,50.223283,-5.204677
17571,Hangman's Barrow,50.184203,-5.26054
17572,Rushford Tower,50.686124,-3.838825
17573,Green Down,50.511993,-3.816536
17574,Hanger Down,50.413676,-3.945087
17575,Ideford Common,50.598607,-3.54856
